証券コード,会社名,会計基準,決算期,年度,指標,値,この値の基準,出所書類,本体か訂正か
9009,京成電鉄株式会社,Japan GAAP,03月期,2025,経常利益,61755000000,JGAAP,S100YL5Y,本体
9009,京成電鉄株式会社,Japan GAAP,03月期,2026,経常利益,58605000000,JGAAP,S100YL5Y,本体
9009,京成電鉄株式会社,Japan GAAP,03月期,2022,総資産,900346000000,JGAAP,S100YL5Y,本体
9009,京成電鉄株式会社,Japan GAAP,03月期,2023,総資産,965573000000,JGAAP,S100YL5Y,本体
9009,京成電鉄株式会社,Japan GAAP,03月期,2024,総資産,1064202000000,JGAAP,S100YL5Y,本体
9009,京成電鉄株式会社,Japan GAAP,03月期,2025,総資産,1094120000000,JGAAP,S100YL5Y,本体
9009,京成電鉄株式会社,Japan GAAP,03月期,2026,総資産,1181801000000,JGAAP,S100YL5Y,本体
9009,京成電鉄株式会社,Japan GAAP,03月期,2022,自己資本比率,0.411,JGAAP,S100YL5Y,本体
9009,京成電鉄株式会社,Japan GAAP,03月期,2023,自己資本比率,0.409,JGAAP,S100YL5Y,本体
9009,京成電鉄株式会社,Japan GAAP,03月期,2024,自己資本比率,0.424,JGAAP,S100YL5Y,本体
9009,京成電鉄株式会社,Japan GAAP,03月期,2025,自己資本比率,0.465,JGAAP,S100YL5Y,本体
9009,京成電鉄株式会社,Japan GAAP,03月期,2026,自己資本比率,0.472,JGAAP,S100YL5Y,本体
9010,富士急行株式会社,Japan GAAP,03月期,2022,EPS,7.09,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2023,EPS,43.67,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2024,EPS,86.10,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2025,EPS,96.19,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2026,EPS,109.20,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2022,ROE,0.016,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2023,ROE,0.093,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2024,ROE,0.160,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2025,ROE,0.152,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2026,ROE,0.150,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2022,営業CF,6398588000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2023,営業CF,8974957000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2024,営業CF,12998169000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2025,営業CF,10843484000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2026,営業CF,11731196000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2025,営業利益,8313679000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2026,営業利益,8761705000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2022,売上高,35083688000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2023,売上高,42924509000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2024,売上高,50701528000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2025,売上高,52230503000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2026,売上高,53517281000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2022,従業員数,1697,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2023,従業員数,1657,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2024,従業員数,1727,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2025,従業員数,1919,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2026,従業員数,1979,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2022,純利益,376428000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2023,純利益,2318698000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2024,純利益,4571594000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2025,純利益,5107705000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2026,純利益,5798567000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2022,純資産,24582941000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2023,純資産,26784031000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2024,純資産,32351617000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2025,純資産,36786623000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2026,純資産,42995759000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2022,経常利益,489600000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2023,経常利益,4007452000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2024,経常利益,7936280000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2025,経常利益,8125889000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2026,経常利益,8617136000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2022,総資産,98336260000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2023,総資産,100746975000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2024,総資産,100537801000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2025,総資産,101101839000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2026,総資産,102787254000,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2022,自己資本比率,0.241,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2023,自己資本比率,0.257,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2024,自己資本比率,0.312,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2025,自己資本比率,0.353,JGAAP,S100YBGE,本体
9010,富士急行株式会社,Japan GAAP,03月期,2026,自己資本比率,0.407,JGAAP,S100YBGE,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2022,EPS,-32.12,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2023,EPS,-3397.03,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2024,EPS,62.32,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2025,EPS,77.82,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2026,EPS,258.05,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2022,ROE,-0.005,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2023,ROE,-0.671,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2024,ROE,0.019,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2025,ROE,0.023,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2026,ROE,0.073,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2022,営業CF,-724164000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2023,営業CF,333376000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2024,営業CF,34278000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2025,営業CF,538273000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2026,営業CF,310654000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2025,営業利益,304969000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2026,営業利益,539348000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2022,売上高,4352172000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2023,売上高,4688280000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2024,売上高,4913066000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2025,売上高,5276389000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2026,売上高,5637702000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2022,従業員数,419,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2023,従業員数,417,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2024,従業員数,409,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2025,従業員数,395,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2026,従業員数,377,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2022,純利益,-47722000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2023,純利益,-5046299000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2024,純利益,92571000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2025,純利益,115590000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2026,純利益,383260000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2022,純資産,10033986000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2023,純資産,5030305000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2024,純資産,4929428000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2025,純資産,5003559000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2026,純資産,5519943000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2022,経常利益,-192532000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2023,経常利益,-311771000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2024,経常利益,19672000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2025,経常利益,270069000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2026,経常利益,484659000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2022,総資産,23703161000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2023,総資産,16954399000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2024,総資産,16453153000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2025,総資産,16899816000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2026,総資産,17694366000,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2022,自己資本比率,0.423,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2023,自己資本比率,0.296,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2024,自己資本比率,0.299,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2025,自己資本比率,0.296,JGAAP,S100YIV6,本体
9012,秩父鉄道株式会社,Japan GAAP,03月期,2026,自己資本比率,0.312,JGAAP,S100YIV6,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2022,EPS,-113.06,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2023,EPS,233.72,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2024,EPS,277.21,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2025,EPS,282.98,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2026,EPS,299.14,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2023,ROE,0.054,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2024,ROE,0.061,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2025,ROE,0.059,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2026,ROE,0.059,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2022,営業CF,2140806000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2023,営業CF,2681964000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2024,営業CF,2880211000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2025,営業CF,2569108000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2026,営業CF,2809467000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2025,営業利益,2016265000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2026,営業利益,2237825000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2022,売上高,14440911000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2023,売上高,17469419000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2024,売上高,19417797000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2025,売上高,19998620000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2026,売上高,20331972000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2022,従業員数,1319,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2023,従業員数,1268,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2024,従業員数,1239,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2025,従業員数,1205,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2026,従業員数,1174,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2022,純利益,-434382000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2023,純利益,897872000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2024,純利益,1064931000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2025,純利益,1086996000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2026,純利益,1148994000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2022,純資産,16270140000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2023,純資産,16985365000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2024,純資産,18090733000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2025,純資産,19030464000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2026,純資産,20187959000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2022,経常利益,-229464000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2023,経常利益,971491000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2024,経常利益,1315885000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2025,経常利益,1612092000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2026,経常利益,1769446000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2022,総資産,56694182000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2023,総資産,56789725000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2024,総資産,56669281000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2025,総資産,56418904000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2026,総資産,56889975000,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2022,自己資本比率,0.287,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2023,自己資本比率,0.299,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2024,自己資本比率,0.319,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2025,自己資本比率,0.337,JGAAP,S100YI97,本体
9017,新潟交通株式会社,Japan GAAP,03月期,2026,自己資本比率,0.355,JGAAP,S100YI97,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2022,EPS,-83.90,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2023,EPS,87.79,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2024,EPS,173.82,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2025,EPS,198.29,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2026,EPS,219.42,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2022,ROE,-0.039,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2023,ROE,0.041,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2024,ROE,0.076,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2025,ROE,0.080,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2026,ROE,0.084,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2022,営業CF,190506000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2023,営業CF,581755000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2024,営業CF,688103000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2025,営業CF,732251000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2026,営業CF,765072000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2025,営業利益,376786000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2026,営業利益,414258000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2022,売上高,1978967000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2023,売上高,2405538000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2024,売上高,2730118000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2025,売上高,2887553000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2026,売上高,3084679000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2022,従業員数,71240,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2023,従業員数,69235,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2024,従業員数,68769,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2025,従業員数,69559,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2026,従業員数,70623,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2022,純利益,-94948000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2023,純利益,99232000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2024,純利益,196449000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2025,純利益,224285000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2026,純利益,247846000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2022,純資産,2418110000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2023,純資産,2497713000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2024,純資産,2739232000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2025,純資産,2872216000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2026,純資産,3060091000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2022,経常利益,-179501000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2023,経常利益,110910000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2024,経常利益,296631000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2025,経常利益,321564000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2026,経常利益,351645000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2022,総資産,9091424000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2023,総資産,9351899000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2024,総資産,9771479000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2025,総資産,10174224000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2026,総資産,10820726000000,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2022,自己資本比率,0.263,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2023,自己資本比率,0.264,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2024,自己資本比率,0.278,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2025,自己資本比率,0.281,JGAAP,S100YC7N,本体
9020,東日本旅客鉄道株式会社,Japan GAAP,03月期,2026,自己資本比率,0.282,JGAAP,S100YC7N,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2022,EPS,-258.03,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2023,EPS,181.63,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2024,EPS,202.63,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2025,EPS,240.08,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2026,EPS,277.73,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2023,ROE,0.088,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2024,ROE,0.092,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2025,ROE,0.101,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2026,ROE,0.108,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2022,営業CF,-86468000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2023,営業CF,273964000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2024,営業CF,318314000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2025,営業CF,281431000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2026,営業CF,361634000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2025,営業利益,180161000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2026,営業利益,198081000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2022,売上高,1031103000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2023,売上高,1395531000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2024,売上高,1635023000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2025,売上高,1707944000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2026,売上高,1845840000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2022,従業員数,46779,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2023,従業員数,44897,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2024,従業員数,44366,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2025,従業員数,45450,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2026,従業員数,47225,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2022,純利益,-113198000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2023,純利益,88528000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2024,純利益,98761000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2025,純利益,113958000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2026,純利益,127499000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2022,純資産,1074211000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2023,純資産,1144309000000,JGAAP,S100YCFK,本体
9021,西日本旅客鉄道株式会社,Japan GAAP,03月期,2024,純資産,1227111000000,JGAAP,S100YCFK,本体
